# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 12K of event 'cycles:P'
# Event count (approx.): 1496259908
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                           
# ........  ...............  ................................  .................................................................................................................................................................................................................................................................
#
     0.04%  kworker/u33:0-i  [kernel.kallsyms]                 [k] _raw_spin_lock
     0.04%  gsd-housekeepin  libc.so.6                         [.] _int_free
     0.04%  Xorg             [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.04%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3Select
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000057d132
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000580233
     0.04%  systemd-oomd     [kernel.kallsyms]                 [k] kernfs_dop_revalidate
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000580253
     0.04%  gnome-shell      [kernel.kallsyms]                 [k] __output_copy.isra.0
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005867b0
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fccb
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fe58
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055c70c
     0.04%  gnome-shell      [kernel.kallsyms]                 [k] __raw_spin_lock_irqsave
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ccc1
     0.04%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] clutter_actor_get_children
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000025956e
     0.04%  swapper          [kernel.kallsyms]                 [k] ct_irq_enter
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf102d
     0.04%  gnome-shell      [kernel.kallsyms]                 [k] copy_msghdr_from_user
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005875c0
     0.04%  gnome-terminal-  [JIT] tid 3550                    [.] 0x00007ea17fddb971
     0.04%  gnome-terminal-  libglib-2.0.so.0.8000.0           [.] g_pointer_bit_lock_and_get
     0.04%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] g_object_ref
     0.04%  usb-storage      [kernel.kallsyms]                 [k] __kmalloc
     0.04%  gnome-shell      libstdc++.so.6.0.33               [.] operator new(unsigned long)@plt
     0.04%  gnome-terminal-  [kernel.kallsyms]                 [k] n_tty_poll
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000001a2df0
     0.04%  gnome-shell      [kernel.kallsyms]                 [k] kfree
     0.04%  gnome-shell      libgobject-2.0.so.0.8000.0        [.] g_type_check_instance
     0.04%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3ExprListDup
     0.04%  systemd-resolve  [kernel.kallsyms]                 [k] fib_lookup_good_nhc
     0.04%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf0fe8
     0.03%  systemd-timesyn  [unknown]                         [.] 0000000000000000
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] kmem_cache_alloc
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] call_rcu
     0.03%  gmain            [kernel.kallsyms]                 [k] kmem_cache_alloc
     0.03%  gnome-shell      iris_dri.so                       [.] 0x0000000001039ec9
     0.03%  Xorg             [kernel.kallsyms]                 [k] ep_poll
     0.03%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3_mutex_leave
     0.03%  systemd-oomd     [kernel.kallsyms]                 [k] clear_bhb_loop
     0.03%  gnome-shell      [vdso]                            [.] 0x0000000000000ab7
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000057d153
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000554749
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000560020
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] entry_SYSCALL_64
     0.03%  upowerd          [kernel.kallsyms]                 [k] lockref_put_return
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055114f
     0.03%  gnome-shell      libgjs.so.0.0.0                   [.] 0x0000000000070f00
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005717c1
     0.03%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] sqlite3BtreeCloseCursor
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] sync_regs
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000551120
     0.03%  gnome-shell      iris_dri.so                       [.] 0x000000000012c860
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000554593
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000001f2792
     0.03%  gnome-shell      libmutter-cogl-14.so.0.0.0        [.] 0x0000000000047a25
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005875dc
     0.03%  pool-tracker-mi  [kernel.kallsyms]                 [k] do_wp_page
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000057d0d0
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ce02
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005545c2
     0.03%  gnome-shell      iris_dri.so                       [.] 0x0000000000136414
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000025950f
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005545c5
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005918f6
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fcde
     0.03%  swapper          [kernel.kallsyms]                 [k] record_times
     0.03%  systemd-oomd     [kernel.kallsyms]                 [k] strncpy_from_user
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000555725
     0.03%  snapd            snapd                             [.] 0x000000000021b967
     0.03%  sd-resolve       [kernel.kallsyms]                 [k] __x64_sys_poll
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] kmalloc_trace
     0.03%  swapper          [kernel.kallsyms]                 [k] tick_sched_do_timer
     0.03%  gnome-shell      libgjs.so.0.0.0                   [.] 0x0000000000066040
     0.03%  swapper          [kernel.kallsyms]                 [k] __memcg_slab_free_hook
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] __mod_node_page_state
     0.03%  pool-tracker-mi  libsqlite3.so.0.8.6               [.] 0x0000000000047870
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fdd0
     0.03%  swapper          [kernel.kallsyms]                 [k] tick_nohz_idle_exit
     0.03%  systemd-resolve  libsystemd-shared-255.so          [.] siphash24_compress
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fc84
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000560030
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000554619
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fc4b
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ff42
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fcf9
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005419ce
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005618ad
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000057d12e
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000057e074
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db865
     0.03%  systemd-oomd     [kernel.kallsyms]                 [k] number
     0.03%  pool-gnome-shel  libcairo.so.2.11800.0             [.] pixman_image_get_stride@plt
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] 0x0000000000025a37
     0.03%  swapper          [kernel.kallsyms]                 [k] sched_ttwu_pending
     0.03%  systemd-oomd     [kernel.kallsyms]                 [k] migrate_enable
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000058601e
     0.03%  gnome-shell      libglib-2.0.so.0.8000.0           [.] g_atomic_ref_count_init
     0.03%  kworker/1:0-eve  [kernel.kallsyms]                 [k] get_recent_times
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ce53
     0.03%  gnome-shell      libpixman-1.so.0.42.2             [.] 0x000000000005852f
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000007cf3c5
     0.03%  usb-storage      [kernel.kallsyms]                 [k] dequeue_task_fair
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055259f
     0.03%  usb-storage      [kernel.kallsyms]                 [k] prepare_transfer
     0.03%  InputThread      Xorg                              [.] 0x000000000015a6f0
     0.03%  dbus-daemon      [kernel.kallsyms]                 [k] __rcu_read_lock
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000560000
     0.03%  systemd-oomd     [kernel.kallsyms]                 [k] kernfs_iop_permission
     0.03%  systemd-resolve  libsystemd-shared-255.so          [.] _hashmap_size
     0.03%  swapper          [kernel.kallsyms]                 [k] tick_check_broadcast_expired
     0.03%  swapper          [kernel.kallsyms]                 [k] __calc_delta.constprop.0
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002e412e
     0.03%  gnome-shell      libst-14.so                       [.] 0x00000000000528f6
     0.03%  usb-storage      [kernel.kallsyms]                 [k] usb_stor_Bulk_transport
     0.03%  swapper          [kernel.kallsyms]                 [k] hrtimer_start_range_ns
     0.03%  kworker/u33:0-i  [kernel.kallsyms]                 [k] drm_atomic_helper_commit_hw_done
     0.03%  gnome-terminal-  libgobject-2.0.so.0.8000.0        [.] g_type_check_instance_is_fundamentally_a
     0.03%  thermald         [kernel.kallsyms]                 [k] memset_orig
     0.03%  gnome-shell      libc.so.6                         [.] pthread_rwlock_unlock@@GLIBC_2.34
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ffe2
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005511b0
     0.03%  gnome-shell      libc.so.6                         [.] __GI___pthread_self
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fe8c
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000311d2e
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ca8f
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fd13
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000005419d3
     0.03%  pool-tracker-mi  libicuuc.so.74.2                  [.] icu_74::RuleBasedBreakIterator::~RuleBasedBreakIterator()
     0.03%  gnome-shell      libmutter-clutter-14.so.0.0.0     [.] clutter_actor_is_visible
     0.03%  pool-gnome-shel  librsvg-2.so.2.50.0               [.] 0x000000000030059e
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055d67d
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db720
     0.03%  swapper          [kernel.kallsyms]                 [k] raise_softirq
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] __call_rcu_common
     0.03%  gdbus            [kernel.kallsyms]                 [k] clear_bhb_loop
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf1140
     0.03%  swapper          [kernel.kallsyms]                 [k] rcu_core
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055fc78
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] js::ToBooleanSlow(JS::Handle<JS::Value>)
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db73a
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000554590
     0.03%  swapper          [kernel.kallsyms]                 [k] update_wall_time
     0.03%  gnome-terminal-  libxcb.so.1.1.0                   [.] xcb_poll_for_reply64
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055cf6c
     0.03%  gnome-shell      libgjs.so.0.0.0                   [.] 0x0000000000066415
     0.03%  swapper          [kernel.kallsyms]                 [k] poll_idle
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf0fd4
     0.03%  tracker-extract  libc.so.6                         [.] _int_free
     0.03%  swapper          [kernel.kallsyms]                 [k] set_next_entity
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000001a8c6e
     0.03%  gdbus            libc.so.6                         [.] cfree@GLIBC_2.2.5
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x00000000002db767
     0.03%  gnome-shell      libgjs.so.0.0.0                   [.] 0x0000000000085bd0
     0.03%  kworker/13:2-ev  [kernel.kallsyms]                 [k] get_recent_times
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000071f28a
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x0000000000bf1094
     0.03%  systemd-timesyn  [kernel.kallsyms]                 [k] apparmor_socket_sendmsg
     0.03%  swapper          [kernel.kallsyms]                 [k] xhci_giveback_urb_in_irq.isra.0
     0.03%  gnome-shell      libnm.so.0.1.0                    [.] 0x00000000000633c9
     0.03%  kcompactd0       [kernel.kallsyms]                 [k] kcompactd
     0.03%  gnome-shell      libmozjs-115.so.115.10.0          [.] 0x000000000055ce07
     0.03%  gnome-shell      libc.so.6                         [.] dlsym@@GLIBC_2.34
     0.03%  systemd-oomd     libc.so.6                         [.] fclose@@GLIBC_2.2.5
     0.03%  gnome-shell      [kernel.kallsyms]                 [k] do_poll.constprop.0
     0.03%  tracker-miner-f  libglib-2.0.so.0.8000.0           [.] g_hash_table_lookup
     0.03%  swapper          [kernel.kallsyms]                 [k] get_nohz_timer_target
