# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 8K of event 'cycles:P'
# Event count (approx.): 1305366482
#
# Overhead  Command          Shared Object                     Symbol                                                                                                                                                                                                                                                              
# ........  ...............  ................................  ....................................................................................................................................................................................................................................................................
#
     0.01%  Xorg             [kernel.kallsyms]                 [k] schedule_hrtimeout_range
     0.01%  InputThread      [kernel.kallsyms]                 [k] nohz_balance_exit_idle
     0.01%  Xorg             [kernel.kallsyms]                 [k] dequeue_task
     0.01%  Xorg             [kernel.kallsyms]                 [k] __x64_sys_epoll_wait
     0.01%  kworker/14:1-i9  [i915]                            [k] skl_plane_check_fb
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] ksys_write
     0.01%  Xorg             Xorg                              [.] 0x0000000000179645
     0.01%  Xorg             Xorg                              [.] 0x0000000000154531
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] dequeue_task_rt
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000ff21b5
     0.01%  Xorg             Xorg                              [.] 0x00000000000fa990
     0.01%  Xorg             Xorg                              [.] 0x000000000011a2c2
     0.01%  usb-storage      [kernel.kallsyms]                 [k] usb_free_urb
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000002b52e9
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000cba008
     0.01%  Xorg             nvidia_drv.so                     [.] 0x00000000004b8ecf
     0.01%  irq/133-ELAN050  [dmi_sysfs]                       [k] 0x0000000000002205
     0.01%  Xorg             nvidia_drv.so                     [.] 0x00000000000b24d0
     0.01%  Xorg             Xorg                              [.] GetExtensionEntry
     0.01%  kworker/2:1-i91  [kernel.kallsyms]                 [k] mutex_lock
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] _raw_read_unlock_irqrestore
     0.01%  usb-storage      [kernel.kallsyms]                 [k] blk_stat_add
     0.01%  usb-storage      [kernel.kallsyms]                 [k] update_io_ticks
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] __wrgsbase_inactive
     0.01%  Xorg             Xorg                              [.] 0x00000000000fd463
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000cba254
     0.01%  Xorg             libglamoregl.so                   [.] 0x000000000000a67a
     0.01%  Xorg             iris_dri.so                       [.] memset@plt
     0.01%  WebExtensions    libglib-2.0.so.0.7800.1           [.] g_mutex_lock
     0.01%  WebExtensions    libxul.so                         [.] 0x0000000002ad5eac
     0.01%  kcompactd0       [kernel.kallsyms]                 [k] dequeue_task_fair
     0.01%  Timer            firefox                           [.] mozilla::detail::ConditionVariableImpl::wait_for(mozilla::detail::MutexImpl&, mozilla::BaseTimeDuration<mozilla::TimeDurationValueCalculator> const&)
     0.01%  dbus-daemon      libdbus-1.so.3.32.4               [.] 0x000000000001ce68
     0.01%  Xorg             [kernel.kallsyms]                 [k] select_estimate_accuracy
     0.01%  thermald         [kernel.kallsyms]                 [k] __legitimize_mnt
     0.01%  InputThread      [kernel.kallsyms]                 [k] evdev_read
     0.01%  InputThread      [kernel.kallsyms]                 [k] notifier_call_chain
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000002c276c9
     0.01%  glean.dispatche  [kernel.kallsyms]                 [k] update_min_vruntime
     0.01%  Isolated Web Co  [kernel.kallsyms]                 [k] timerqueue_add
     0.01%  Isolated Web Co  libxul.so                         [.] 0x0000000003a49575
     0.01%  TaskCon~ller #3  libxul.so                         [.] 0x0000000002fa8908
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] aa_file_perm
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] input_event
     0.01%  Xorg             [kernel.kallsyms]                 [k] unix_stream_sendmsg
     0.01%  Socket Thread    libxul.so                         [.] 0x00000000031be170
     0.01%  swapper          [kernel.kallsyms]                 [k] qi_check_fault
     0.01%  InputThread      [kernel.kallsyms]                 [k] do_epoll_wait
     0.01%  InputThread      [kernel.kallsyms]                 [k] update_load_avg
     0.01%  Xorg             nvidia_drv.so                     [.] 0x0000000000044ffb
     0.01%  InputThread      [kernel.kallsyms]                 [k] _copy_to_user
     0.01%  kworker/4:0-eve  [kernel.kallsyms]                 [k] get_recent_times
     0.01%  swapper          [kernel.kallsyms]                 [k] raw_spin_rq_unlock
     0.01%  Xorg             Xorg                              [.] 0x0000000000155855
     0.01%  Xorg             Xorg                              [.] 0x00000000001e675a
     0.01%  Xorg             modesetting_drv.so                [.] 0x000000000000d273
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000177370
     0.01%  Xorg             [kernel.kallsyms]                 [k] native_sched_clock
     0.01%  Xorg             [kernel.kallsyms]                 [k] __update_blocked_fair
     0.01%  in:imklog        [kernel.kallsyms]                 [k] mutex_lock
     0.01%  Xorg             Xorg                              [.] 0x000000000005d1d8
     0.01%  Socket Thread    libxul.so                         [.] 0x000000000349b0b0
     0.01%  gnome-shell      libXext.so.6.4.0                  [.] 0x000000000000c47f
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] calc_wheel_index
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] wake_affine
     0.01%  Xorg             [kernel.kallsyms]                 [k] generic_update_time
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __folio_end_writeback
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] memcpy_orig
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] ttwu_queue_wakelist
     0.01%  dbus-daemon      dbus-daemon                       [.] 0x000000000000ab80
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] lock_timer_base
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] ktime_mono_to_any
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] pick_next_task_rt
     0.01%  swapper          [kernel.kallsyms]                 [k] enter_lazy_tlb
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] __lruvec_stat_mod_folio
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] kfree
     0.01%  Xorg             Xorg                              [.] 0x0000000000082be7
     0.01%  usb-storage      [usb_storage]                     [k] 0x00000000000044c2
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] dequeue_task
     0.01%  irq/133-ELAN050  [dmi_sysfs]                       [k] 0x0000000000002292
     0.01%  SPARQL endpoint  libc.so.6                         [.] __strxfrm_l
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000018adca
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] rt_mutex_unlock
     0.01%  InputThread      [kernel.kallsyms]                 [k] schedule_hrtimeout_range_clock
     0.01%  InputThread      libpixman-1.so.0.42.2             [.] pixman_f_transform_point
     0.01%  kworker/1:1H-kb  [kernel.kallsyms]                 [k] should_we_balance
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] __block_write_full_folio
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] elv_attempt_insert_merge
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] kill_fasync
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] acpi_ns_search_one_scope
     0.01%  swapper          [i915]                            [k] vlv_load_luts
     0.01%  irq/133-ELAN050  [hid_multitouch]                  [k] 0x00000000000026b0
     0.01%  journal-offline  [kernel.kallsyms]                 [k] __blk_mq_alloc_driver_tag
     0.01%  journal-offline  [kernel.kallsyms]                 [k] llist_reverse_order
     0.01%  journal-offline  [kernel.kallsyms]                 [k] sbitmap_any_bit_set
     0.01%  journal-offline  [kernel.kallsyms]                 [k] update_load_avg
     0.01%  journal-offline  [kernel.kallsyms]                 [k] update_min_vruntime
     0.01%  Xorg             iris_dri.so                       [.] 0x000000000069306c
     0.01%  Xorg             nvidia_drv.so                     [.] 0x0000000000082560
     0.01%  swapper          [kernel.kallsyms]                 [k] _raw_spin_trylock
     0.01%  Xorg             Xorg                              [.] 0x00000000000e412a
     0.01%  Xorg             Xorg                              [.] 0x0000000000154800
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] dw_reg_write
     0.01%  IPC I/O Parent   libc.so.6                         [.] pthread_mutex_lock
     0.01%  Socket Thread    [kernel.kallsyms]                 [k] clear_bhb_loop
     0.01%  snapd            snapd                             [.] 0x000000000023c67c
     0.01%  irq/133-ELAN050  [hid_multitouch]                  [k] 0x000000000000175e
     0.01%  gnome-shell      libmutter-14.so.0.0.0             [.] 0x00000000000fabab
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] update_rt_rq_load_avg
     0.01%  gnome-shell      [kernel.kallsyms]                 [k] __check_heap_object
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000cba279
     0.01%  swapper          [kernel.kallsyms]                 [k] iommu_dma_free_iova
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] blake2s_compress_ssse3
     0.01%  irq/133-ELAN050  [hid_multitouch]                  [k] 0x00000000000017ca
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] __update_blocked_fair
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] i2c_adapter_unlock_bus
     0.01%  gnome-shell      libglib-2.0.so.0.8000.0           [.] __errno_location@plt
     0.01%  perf             [kernel.kallsyms]                 [k] __handle_mm_fault
     0.01%  perf             [kernel.kallsyms]                 [k] perf_poll
     0.01%  gnome-shell      libxcb.so.1.1.0                   [.] xcb_connection_has_error
     0.01%  pool-tracker-mi  libc.so.6                         [.] strchrnul
     0.01%  irq/133-ELAN050  [dmi_sysfs]                       [k] 0x00000000000021c4
     0.01%  Socket Thread    [kernel.kallsyms]                 [k] hrtimer_update_next_event
     0.01%  Xorg             libc.so.6                         [.] 0x0000000000188a00
     0.01%  Xorg             [kernel.kallsyms]                 [k] __hrtimer_init
     0.01%  ksoftirqd/14     [kernel.kallsyms]                 [k] update_sg_lb_stats
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] __pm_runtime_resume
     0.01%  Xorg             nvidia_drv.so                     [.] 0x00000000004d6a57
     0.01%  Xorg             Xorg                              [.] 0x00000000001dfb90
     0.01%  Xorg             [kernel.kallsyms]                 [k] security_socket_sendmsg
     0.01%  Socket Thread    firefox                           [.] malloc
     0.01%  tracker-miner-f  [kernel.kallsyms]                 [k] begin_current_label_crit_section
     0.01%  Timer            [kernel.kallsyms]                 [k] syscall_exit_to_user_mode
     0.01%  perf             [kernel.kallsyms]                 [k] acct_account_cputime
     0.01%  usb-storage      [kernel.kallsyms]                 [k] blk_update_request
     0.01%  Socket Thread    [r8169]                           [k] 0x0000000000001b3b
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] input_mt_get_slot_by_key
     0.01%  usb-storage      [kernel.kallsyms]                 [k] iommu_dma_alloc_iova
     0.01%  kworker/u32:4-e  [kernel.kallsyms]                 [k] mempool_alloc
     0.01%  InputThread      [kernel.kallsyms]                 [k] drm_ioctl
     0.01%  Xorg             iris_dri.so                       [.] 0x0000000000ff1f68
     0.01%  Socket Thread    libxul.so                         [.] 0x0000000002b0d01c
     0.01%  irq/133-ELAN050  [hid]                             [k] 0x00000000000028df
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] gpiochip_enable_irq
     0.01%  GUsbEventThread  libgusb.so.2.0.10                 [.] 0x000000000000834e
     0.01%  irq/133-ELAN050  [hid]                             [k] 0x0000000000002cea
     0.01%  Xorg             iris_dri.so                       [.] 0x00000000003edf20
     0.01%  usb-storage      [kernel.kallsyms]                 [k] __lruvec_stat_mod_folio
     0.01%  Xorg             libc.so.6                         [.] 0x00000000000a1a73
     0.01%  InputThread      [kernel.kallsyms]                 [k] security_file_permission
     0.01%  irq/133-ELAN050  [hid]                             [k] 0x0000000000002977
     0.01%  irq/133-ELAN050  [hid_multitouch]                  [k] 0x000000000000272a
     0.01%  Timer            libxul.so                         [.] 0x00000000029ce9b0
     0.01%  kworker/14:1-i9  [i915]                            [k] i845_cursor_update_arm
     0.01%  JS Watchdog      ld-linux-x86-64.so.2              [.] 0x0000000000014cb3
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] regmap_write
     0.01%  Xorg             Xorg                              [.] __errno_location@plt
     0.01%  Xorg             nvidia_drv.so                     [.] 0x00000000004a6e92
     0.01%  irq/133-ELAN050  [hid]                             [k] 0x00000000000060f0
     0.01%  irq/133-ELAN050  [kernel.kallsyms]                 [k] update_rq_clock
